#,id,doc_cat,doc_content,doc_author,doc_createtime,photo_width,photo_height,photo_time,doc_ai_tag,sys_authors,sys_topic,photo_type,photo_name,vllm_type,vllm_summary,vllm_json,,,,,,,,,,,,,,,,,,,if_uploaded
33,28744,混编稿图片,"春和景明，色彩缤纷。2月9日上午，由梅州市文联指导，大埔县文广旅体局、大埔县文联、西河镇人民政府主办的写生梅州·行诸美好——梅州市文艺助力“百千万工程”美术文艺志愿者走进广东省“百千万工程”首批典型村梅州大埔北塘村系列活动启用仪式在北塘艺术部落举行。





 
据了解，北塘书画院是利用村民闲置资产改造而成的园林小院，是艺术活化古民居的又一次成功实践。现场举行北塘书画院乡村艺术沙龙首次展览，即推出梅州本土画家、广东省美术家协会会员、梅州市美术家协会理事陈牧源、曾栋的水彩画作，两位画家常年在梅州各地写生，深入生活积极创作富有客家元素的水彩画作品，以丹青妙笔描绘家乡田园风光，弘扬优秀客家传统文化。







 
一直以来，梅州市文艺界积极响应“百千万工程”的号召，通过美术文艺志愿者走进北塘开展主题写生活动，用艺术的力量助力乡村振兴，为北塘的文化建设和经济发展增添了亮丽的色彩。此次展览，是北塘书画院启用后的首场艺术盛宴，接下来，北塘乡村艺术沙龙将不定期举办各种灵活，生动有特色的艺术活动，为广大艺术家提供一个展示才华、交流技艺的优质平台，也为北塘艺术部落注入了新的活力与内涵。







文、图｜危健峰  赖嘉华",赖嘉华,2025/2/9 21:25,3506,2067,2025/2/9 21:21,"其他,传统建筑,人物特写",赖嘉华,（梅州新媒体）梅州大埔北塘书画院举办系列活动，用艺术力量助力乡村振兴！1,,7079c6499412ee12dd9db2298b71f343.jpg,"岭南传统建筑剪彩仪式,人物,特色建筑",图片展示了一群人在一座传统建筑前进行剪彩仪式的场景。建筑具有岭南风格，门楣上悬挂着红色灯笼，显得喜庆。人群整齐排列，手持红色剪刀，准备剪断红色彩带。背景中可以看到红色的展板，上面写着“北塘艺术部落”等字样，表明这是一个文化或艺术相关的活动。天空中飘落着彩色纸屑，增添了节日的氛围。,"{'status': 1, 'summary': '图片展示了一群人在一座传统建筑前进行剪彩仪式的场景。建筑具有岭南风格，门楣上悬挂着红色灯笼，显得喜庆。人群整齐排列，手持红色剪刀，准备剪断红色彩带。背景中可以看到红色的展板，上面写着“北塘艺术部落”等字样，表明这是一个文化或艺术相关的活动。天空中飘落着彩色纸屑，增添了节日的氛围。', 'tag': '岭南传统建筑剪彩仪式', 'type': [{'人物': 0.45}, {'特色建筑': 0.35}, {'民俗活动': 0.15}, {'传统工艺技艺': 0.03}, {'旅游': 0.02}]}",,,,,,,,,,,,,,,,,,,
34,28752,混编稿图片,"春和景明，色彩缤纷。2月9日上午，由梅州市文联指导，大埔县文广旅体局、大埔县文联、西河镇人民政府主办的写生梅州·行诸美好——梅州市文艺助力“百千万工程”美术文艺志愿者走进广东省“百千万工程”首批典型村梅州大埔北塘村系列活动启用仪式在北塘艺术部落举行。





 
据了解，北塘书画院是利用村民闲置资产改造而成的园林小院，是艺术活化古民居的又一次成功实践。现场举行北塘书画院乡村艺术沙龙首次展览，即推出梅州本土画家、广东省美术家协会会员、梅州市美术家协会理事陈牧源、曾栋的水彩画作，两位画家常年在梅州各地写生，深入生活积极创作富有客家元素的水彩画作品，以丹青妙笔描绘家乡田园风光，弘扬优秀客家传统文化。







 
一直以来，梅州市文艺界积极响应“百千万工程”的号召，通过美术文艺志愿者走进北塘开展主题写生活动，用艺术的力量助力乡村振兴，为北塘的文化建设和经济发展增添了亮丽的色彩。此次展览，是北塘书画院启用后的首场艺术盛宴，接下来，北塘乡村艺术沙龙将不定期举办各种灵活，生动有特色的艺术活动，为广大艺术家提供一个展示才华、交流技艺的优质平台，也为北塘艺术部落注入了新的活力与内涵。







文、图｜危健峰  赖嘉华",赖嘉华,2025/2/9 21:25,3600,1744,2025/2/9 21:21,"其他,传统建筑,人物特写",赖嘉华,（梅州新媒体）梅州大埔北塘书画院举办系列活动，用艺术力量助力乡村振兴！2,,41ca1a4a65455b72cbac82b82f10a3da.jpg,"岭南传统建筑群落中的文化活动,人物,特色建筑",图片展示了一群人在一个传统的岭南建筑群落中参加活动的场景。建筑具有典型的岭南风格，青砖灰瓦，墙上挂有红色灯笼，增添了节日气氛。人群聚集在庭院中，前方有几位主持人或演讲者，其中一位女性穿着红色连衣裙，正在发言，旁边有音响设备。背景中的建筑上贴有对联和横幅，显示出浓厚的文化氛围。天气晴朗，地面铺有石砖，整体环境显得庄重而热闹。,"{'status': 1, 'summary': '图片展示了一群人在一个传统的岭南建筑群落中参加活动的场景。建筑具有典型的岭南风格，青砖灰瓦，墙上挂有红色灯笼，增添了节日气氛。人群聚集在庭院中，前方有几位主持人或演讲者，其中一位女性穿着红色连衣裙，正在发言，旁边有音响设备。背景中的建筑上贴有对联和横幅，显示出浓厚的文化氛围。天气晴朗，地面铺有石砖，整体环境显得庄重而热闹。', 'tag': '岭南传统建筑群落中的文化活动', 'type': [{'人物': 0.35}, {'特色建筑': 0.3}, {'民俗活动': 0.2}, {'历史遗迹报道': 0.1}, {'旅游': 0.05}]}",,,,,,,,,,,,,,,,,,,
35,34211,图片制作图片库,,,2019/6/28 20:35,1134,756,2017/6/15 21:55,"传统建筑,现代建筑",,214809_kxwsbq_1497527951445@@2060@K,,6c7da442735b511180bcc62af156717b.TIF,"岭南传统建筑：蟠翁书舍,古建筑,岭南历史事件",图片展示了一座岭南风格的传统建筑，建筑为砖墙结构，墙面略显斑驳，显示出一定的历史感。建筑的门楣上有精美的雕刻装饰，门框上方悬挂着一块刻有“蟠翁书舍”字样的牌匾，两侧对联清晰可见，内容为“幸福同舟结，齐心共事成”。门楣上方还有一排圆形装饰，增添了建筑的古典韵味。整体环境显得较为安静，地面散落着一些杂物，电线横跨在建筑上方，显示出传统与现代元素的结合。,"{'status': 1, 'summary': '图片展示了一座岭南风格的传统建筑，建筑为砖墙结构，墙面略显斑驳，显示出一定的历史感。建筑的门楣上有精美的雕刻装饰，门框上方悬挂着一块刻有“蟠翁书舍”字样的牌匾，两侧对联清晰可见，内容为“幸福同舟结，齐心共事成”。门楣上方还有一排圆形装饰，增添了建筑的古典韵味。整体环境显得较为安静，地面散落着一些杂物，电线横跨在建筑上方，显示出传统与现代元素的结合。', 'tag': '岭南传统建筑：蟠翁书舍', 'type': [{'古建筑': 0.831}, {'岭南历史事件': 0.123}, {'历史遗迹报道': 0.036}, {'特色建筑': 0.01}, {'其他': 0.0}]}",,,,,,,,,,,,,,,,,,,
36,34451,图片制作图片库,,图片制作员8,2023/12/26 13:29,1500,750,2018/5/7 14:32,传统建筑,图片制作员8,11161731_ysyhsw_1695312000000@@366562@@ 副本,,28d56d9bbb86d6306c50aaa88b4ff0a8.JPG,"岭南传统建筑,古建筑,岭南历史事件",图片展示了一座传统的岭南建筑，具有典型的中式风格。建筑主体为砖瓦结构，屋顶有飞檐翘角，装饰精美。建筑前方有一座石桥，桥两侧有石栏杆，栏杆上雕刻有花纹。建筑周围有树木，左侧有一棵高大的树，右侧有一棵枝繁叶茂的树。地面铺有砖石，显得古朴典雅。天空中有大片云彩，整体氛围宁静庄重。,"{'status': 1, 'summary': '图片展示了一座传统的岭南建筑，具有典型的中式风格。建筑主体为砖瓦结构，屋顶有飞檐翘角，装饰精美。建筑前方有一座石桥，桥两侧有石栏杆，栏杆上雕刻有花纹。建筑周围有树木，左侧有一棵高大的树，右侧有一棵枝繁叶茂的树。地面铺有砖石，显得古朴典雅。天空中有大片云彩，整体氛围宁静庄重。', 'tag': '岭南传统建筑', 'type': [{'古建筑': 0.831}, {'岭南历史事件': 0.156}, {'历史遗迹报道': 0.089}, {'特色建筑': 0.045}, {'其他': 0.0}]}",,,,,,,,,,,,,,,,,,,
37,34481,东莞记者远传图片,邓氏民居老式门栏。羊城晚报记者王俊伟摄,,2019/6/28 20:57,2400,1600,2018/6/10 11:27,"传统建筑,其他,家具",,莞邑深呼吸：百年建筑破烂盼重修02,,d27f4be11b59da9c3aca5230598392da.jpg,"岭南传统建筑楼梯视角,古建筑,岭南历史事件",图片展示了一个从楼梯下方向上拍摄的场景。画面中，楼梯的木质扶手占据了前景，呈现出深色木质纹理，部分遮挡了背景。背景中可以看到一座具有岭南特色的建筑，外墙由灰色砖块砌成，窗户带有红色木质百叶窗，窗户上方有拱形装饰。建筑的右侧有一个拱形门洞，门洞上方有彩色装饰。整体氛围显得古朴而宁静，光线从上方透入，营造出一种历史感和神秘感。,"{'status': 1, 'summary': '图片展示了一个从楼梯下方向上拍摄的场景。画面中，楼梯的木质扶手占据了前景，呈现出深色木质纹理，部分遮挡了背景。背景中可以看到一座具有岭南特色的建筑，外墙由灰色砖块砌成，窗户带有红色木质百叶窗，窗户上方有拱形装饰。建筑的右侧有一个拱形门洞，门洞上方有彩色装饰。整体氛围显得古朴而宁静，光线从上方透入，营造出一种历史感和神秘感。', 'tag': '岭南传统建筑楼梯视角', 'type': [{'古建筑': 0.65}, {'岭南历史事件': 0.2}, {'特色建筑': 0.1}, {'历史遗迹报道': 0.03}, {'其他': 0.02}]}",,,,,,,,,,,,,,,,,,,
38,34642,图片制作图片库,,图片制作员4,2022/6/24 7:11,1890,1417,2018/7/19 16:38,"现代建筑,传统建筑,文明遗迹",图片制作员4,2153380_yzblll_1632672000000@@97859@@k,,197b42b766a81a738eba5c92dc1203be.JPG,"岭南传统建筑与街道文化,古建筑,特色建筑",图片展示了一条充满岭南特色的街道，建筑风格具有浓厚的历史感，门牌和招牌上可见中文和英文标识，如“大泉茶楼”和“ORCHIA CAFE”。建筑装饰精美，雕花和飞檐显示出传统工艺的精致。街道上有行人和摄影师，摄影师正在拍摄建筑。整体氛围宁静，黑白照片突出了建筑的细节和历史感。,"{'status': 1, 'summary': '图片展示了一条充满岭南特色的街道，建筑风格具有浓厚的历史感，门牌和招牌上可见中文和英文标识，如“大泉茶楼”和“ORCHIA CAFE”。建筑装饰精美，雕花和飞檐显示出传统工艺的精致。街道上有行人和摄影师，摄影师正在拍摄建筑。整体氛围宁静，黑白照片突出了建筑的细节和历史感。', 'tag': '岭南传统建筑与街道文化', 'type': [{'古建筑': 0.5}, {'特色建筑': 0.3}, {'历史遗迹报道': 0.15}, {'旅游': 0.05}, {'其他': 0.0}]}",,,,,,,,,,,,,,,,,,,
39,34734,区域记者远传图片,韶关仁化城口镇恩村的世科祠,,2019/9/26 4:05,4000,2662,2018/8/22 15:50,"传统建筑,其他",,韶关仁化城口镇恩村的世科祠,,5bc1ae76b4a68ef6f8cd1ac79f01cfb4.jpg,"岭南传统建筑：世科祠,古建筑,历史遗迹报道",图片展示了一座岭南风格的传统建筑，可能是祠堂或庙宇。建筑的门楼装饰华丽，屋檐翘起，雕刻精美，彩绘丰富。门楼上悬挂着一块黑色匾额，上面写着金色的汉字“世科祠”。门前有两扇木质大门，门上贴有对联，两侧各有一个红色灯笼，增添了节日或庆典的氛围。整体建筑风格古朴典雅，具有浓厚的历史文化气息。,"{'status': 1, 'summary': '图片展示了一座岭南风格的传统建筑，可能是祠堂或庙宇。建筑的门楼装饰华丽，屋檐翘起，雕刻精美，彩绘丰富。门楼上悬挂着一块黑色匾额，上面写着金色的汉字“世科祠”。门前有两扇木质大门，门上贴有对联，两侧各有一个红色灯笼，增添了节日或庆典的氛围。整体建筑风格古朴典雅，具有浓厚的历史文化气息。', 'tag': '岭南传统建筑：世科祠', 'type': [{'古建筑': 0.831}, {'历史遗迹报道': 0.156}, {'特色建筑': 0.089}, {'民俗活动': 0.015}, {'其他': 0.009}]}",,,,,,,,,,,,,,,,,,,
40,34819,混编稿图片,"2月10日，中国工程院院士、“共和国勋章”获得者、中国第一代核潜艇工程总设计师黄旭华遗体送别仪式在湖北武汉举行。此前，黄旭华院士因病医治无效，于2月6日20时30分在湖北武汉逝世，享年99岁。


黄旭华的一生是“赫赫而无名”的一生，少年的他求学之路更是因战火连绵而充满了坎坷艰难。在这段颠沛流离的岁月中，有一段鲜为人知的韩师求学时光。



（小标）艰难求学路



1937年7月，黄绍强在作矶小学毕业，对口升学的汕头聿怀中学却因战火停办，海陆丰一带的中学都处于搬迁之中，无学可上，只能暂时辍学在家。同样从聿怀中学辍学在家的大哥黄绍忠是一个思想进步的新青年，他领着三弟黄绍强一起加入抗日宣传的洪流中，多才多艺的兄弟俩排练了各种文艺节目，在田墘镇一带流动演出，黄绍强曾在街头话剧《不堪回首望平津》中女扮男装，主演流亡的小姑娘，鼓动大众起来抗日救国。这在少年的心中埋下了抗日救亡的爱国种子，燃起了报国的热情。



1938年初春，聿怀中学搬迁到揭阳五经富北山村即将复学。辍学了大半年的兄弟俩激动万分，正月初四就迫不及待地背着简单的行李，从家里出发踏上崎岖漫长的求学之路。汕尾田墘镇到揭西北山村，相距约137公里，二人徒步穿越海丰、陆丰、陆河、揭西，长途跋涉，翻山越岭，披星戴月，整整走了四天，终于到达位于北山村的聿怀中学办学地。大哥继续读高中，黄绍强读初一，不久二哥黄绍振也赶来聿怀中学与他同班，兄弟三人难得相聚在一起同校读书。



战火绵延，难以放下一张平静的书桌。1939年暑假过后，聿怀中学再一次从五经富搬迁到10公里之外的揭阳县智勇乡古沟村，兄弟二人也随校转入韩师就读。













1939年9月至年底，黄绍强以聿怀中学初二年级借读学生的身份，进入抗战时期从潮州韩山之麓搬迁到揭阳古沟办学的韩师初中部。求学路上的韩师这一站，虽然最短暂，却最关键，而且意义非凡，让他终生难忘。黄老多次深情表示：“在我没书读的时候是韩师给我书读”，感念之情溢于言表。









1939年5月，在潮安县城沦陷前夕，韩师由校长李育藩主持，举校搬迁到揭阳古沟，租借张氏祖祠艰难办学。汕头、潮州、澄海、揭阳各地掌教的教育界许多知名度较高的一流教师，也纷纷离开沦陷区云集韩师，一时间名师荟萃，师资队伍的阵容空前强大。抗战时期，韩师成为粤东沦陷区唯一一所没有停办的学校，也是规模最大的中等学校。师生们在抗日图存、读书报国的目标下团结一致，朝气蓬勃，勤教力学，盛况空前。韩师名副其实担当起粤东最高学府的重任，成为远近闻名的粤东“西南联大”。



据《韩师史略》记载，韩师在极其艰苦的条件下，努力扩大办学规模，省立金山中学、汕头一中、聿怀中学、汕头女子中学、澄海县立中学等学校的学生陆续到此借读，其中不乏一些华侨学生和从海南、东江等地逃难的华侨学生。



翻阅《韩师史略》，可以看到韩师师到古沟后，因地制宜，因陋就简，边教学边修缮办学场地，校务处、图书馆、仪器室、教室、师生宿舍、厨房、浴室、厕所和操场等设施一应俱全。由于不少学校在沦陷前来不及搬迁，为收容潮汕失学青年，在揭阳古沟办学的韩师实施增加班额的政策，高中师范、简易师范、高中、初中4部齐备。









（小标）峥嵘报国情



在古沟办学的韩师创造了抗战办学的传奇，在艰苦岁月里，韩师经受了战争烽火的洗礼，当时沦陷区满目疮痍，韩师校园却独展峥嵘，教学秩序正常，课余又开展多种形式的文娱体育活动，校园里学生书声琅琅，弦歌不辍，呈现一派生机勃发的景象。



可是，仅仅才读了一个学期，因为大哥黄绍忠担任进步社团“叱咤社”社长，演出《放下你的鞭子》等抗日话剧，积极开展各种抗日宣传活动，引起国民党反动派当局的不满而遭到聿怀中学的保护性劝退。大哥决定奔赴抗战大后方广西，他再次背着简单的行李，经由梅州到了桂林中学就读。



大哥辞别后，黄绍强非常失落，加上战事愈发紧张，在韩师也难以安心念书，他决定追随大哥也奔赴桂林。这个出生在行医之家的少年，从小就怀揣着学医的志向。但是，充满艰难坎坷的求学之路，却让这个少年看清了局势，改变了人生志向，“学医可以救人，但救不了国。要想救国，就得学造船，造飞机”，1940年夏，他把名字改为黄旭华，寓意“中华旭日”，希望中华民族能够如旭日东升般重新崛起，立下了科学报国的远大志向。



这段辗转求学的艰苦岁月磨砺了少年黄旭华与时代同行的革命意志，铸就了坚忍不拔的品格，点燃了他心中那盏永不熄灭的求知之灯和理想之光，将个人命运与国家命运紧紧联系在一起。



在韩师120周年校庆的时候，黄旭华院士发来了诚挚热忱的贺信，他那“隐姓埋名三十年，誓做惊天动地事”的传奇故事，犹如壮美的史诗，激荡韩园，振奋人心。



文|记者 曾柯权 通讯员 刘文菊 卢...",曾柯权,2025/2/11 17:16,664,409,2025/2/11 17:12,"绘画,传统建筑,彩色动漫",曾柯权,（潮州新媒体）少年黄旭华坎坷求学之路——韩师站1,,56eb5be262b1df3973a2df590c124c65.jpg,"岭南传统建筑与民俗活动,民俗活动,特色建筑",图片展示了一群人在传统建筑前的场景。建筑具有典型的岭南风格，屋檐翘起，瓦片整齐排列。人群中有大人和小孩，他们似乎在观看或参与某种活动，气氛热闹。前景中有一个高大的人物，可能是表演者或活动的组织者，吸引了周围人的注意。背景中可以看到更多的房屋和人群，显示出这是一个社区或集市的场景。,"{'status': 1, 'summary': '图片展示了一群人在传统建筑前的场景。建筑具有典型的岭南风格，屋檐翘起，瓦片整齐排列。人群中有大人和小孩，他们似乎在观看或参与某种活动，气氛热闹。前景中有一个高大的人物，可能是表演者或活动的组织者，吸引了周围人的注意。背景中可以看到更多的房屋和人群，显示出这是一个社区或集市的场景。', 'tag': '岭南传统建筑与民俗活动', 'type': [{'民俗活动': 0.65}, {'特色建筑': 0.25}, {'岭南历史事件': 0.07}, {'传统节庆': 0.02}, {'其他': 0.01}]}",,,,,,,,,,,,,,,,,,,
41,36650,图片制作图片库,,图片制作员9,2023/3/15 6:07,1134,851,2022/12/14 15:25,"现代建筑,绘画,传统建筑",图片制作员9,5868177_yzblll_1671033600000@@266277@@ 副本,,238132b089a036b82b4e02051ceac504.JPG,"岭南传统建筑小巷,古建筑,岭南历史事件",图片展示了一条典型的岭南风格小巷，黑白照片突显了古朴的氛围。小巷两旁是砖瓦结构的房屋，墙面斑驳，具有浓厚的历史感。巷子中间铺有石板路，阳光透过树叶洒在地面上，形成斑驳的光影效果。左侧有一棵小树，旁边摆放着石凳和石雕，右侧则有玻璃橱窗，里面似乎陈列着物品。巷子尽头有台阶和围栏，整体环境宁静而古雅，充满了岭南地区的传统建筑风格。,"{'status': 1, 'summary': '图片展示了一条典型的岭南风格小巷，黑白照片突显了古朴的氛围。小巷两旁是砖瓦结构的房屋，墙面斑驳，具有浓厚的历史感。巷子中间铺有石板路，阳光透过树叶洒在地面上，形成斑驳的光影效果。左侧有一棵小树，旁边摆放着石凳和石雕，右侧则有玻璃橱窗，里面似乎陈列着物品。巷子尽头有台阶和围栏，整体环境宁静而古雅，充满了岭南地区的传统建筑风格。', 'tag': '岭南传统建筑小巷', 'type': [{'古建筑': 0.65}, {'岭南历史事件': 0.2}, {'特色建筑': 0.1}, {'旅游': 0.03}, {'其他': 0.02}]}",,,,,,,,,,,,,,,,,,,
42,36651,图片制作图片库,,图片制作员9,2023/3/15 6:07,1134,851,2022/12/14 15:25,"现代建筑,绘画,传统建筑",图片制作员9,5868177_yzblll_1671033600000@@266277@@ 副本,,238132b089a036b82b4e02051ceac504.JPG,"岭南传统建筑与小巷风情,古建筑,岭南历史事件",图片展示了一条典型的岭南风格小巷，黑白照片突显了古朴的氛围。小巷两旁是红砖砌成的房屋，具有浓厚的岭南建筑特色。左侧房屋门口挂着木质牌匾，上面写着汉字，门前摆放着石雕、盆栽和木制小桌椅，显得古色古香。右侧房屋的窗户和门框设计简洁，墙上挂着灯笼，增添了传统气息。小巷地面铺有石板，阳光透过树叶洒在地面上，形成斑驳的光影效果，整体场景宁静而富有历史感。,"{'status': 1, 'summary': '图片展示了一条典型的岭南风格小巷，黑白照片突显了古朴的氛围。小巷两旁是红砖砌成的房屋，具有浓厚的岭南建筑特色。左侧房屋门口挂着木质牌匾，上面写着汉字，门前摆放着石雕、盆栽和木制小桌椅，显得古色古香。右侧房屋的窗户和门框设计简洁，墙上挂着灯笼，增添了传统气息。小巷地面铺有石板，阳光透过树叶洒在地面上，形成斑驳的光影效果，整体场景宁静而富有历史感。', 'tag': '岭南传统建筑与小巷风情', 'type': [{'古建筑': 0.65}, {'岭南历史事件': 0.2}, {'特色建筑': 0.1}, {'旅游': 0.03}, {'其他': 0.02}]}",,,,,,,,,,,,,,,,,,,
43,37379,混编稿图片,"（清远佛冈新媒体、并入“活力佛冈”频道）清远市佛冈县：以“五步工作法”推进典型村培育








近年来，清远市佛冈县扎实推进“百千万工程”典型培育工作，以“中国历史文化名村”龙山镇上岳村为试点，用好用活全省最大岭南古建筑群、朱熹文化等历史文化资源，通过党建引领、科学规划、引入运营、干群协作、共建共享等“五步工作法”，在乡村振兴道路上不断迈进，实现了产业发展、环境改善、村民参与和乡村形象重塑。





（小标题）党建引领，凝聚建设民智民力

佛冈县搭建沟通桥梁，汇聚民智民力，充分发挥党建引领作用，通过村党委书记带动有威望村民、村民代表组建村民理事会参与乡村建设，构建良好对话平台，为各项工作有序开展夯实民意基础，添“智”赋能。

自村民理事会成立后，推动以朱汉荣为代表的上岳村村民和乡村优秀工匠参与修复甲水旺灌溉渠；在旅游大道建设中，及时反馈村民对旅游大道建设的建议和意见，并以村民理事会为代表召集村民共同筹募捐资，撬动社会资金建设上岳古村牌坊，打造上岳古村新形象。





（小标题）科学规划，明确发展方向路径

佛冈县充分挖掘资源优势，基于上岳村的岭南古建筑群和朱熹文化等独特资源，以“文旅融合、产业富民”为发展战略，依托独特的岭南古建筑资源和朱熹文化，为上岳村量身规划典型村培育方案，规划前中后期建设项目库，差异化设计IP打造、产业注入等发展思路。

据了解，佛冈县统筹各类资金约1670万元，完成古民居人居环境提升、象棋广场建设、上岳印象楼提升等12个项目，全面提升上岳村旅游配套设施。

（小标题）引入运营，激活产业发展动能

借助省纵向帮扶佛冈县工作队力量，佛冈县秉持“保护传统村落，守护一脉乡愁”的理念，引入省知名民企四季文旅集团进行整村运营。坚持以保护为前提，深入挖掘上岳古民居“十八里”的潜在价值。

同时，建设多元业态，持续布局观光类、游乐类、研学类、商业配套类等多种业态，谋划建设朱熹博物馆、上岳阁、武魁休闲中心等观光景点，推进建设朱熹耕读园、民俗研学中心等研学基地，发展轻食餐饮集群，有效推进上岳村文旅产业升级，将生态、文化、美食等资源转化为经济优势，带动30余名群众在家门口就业。

（小标题）干群协作，加速项目建设进程

以镇主要领导为“一线指挥员”，组织精兵强将，驻村队伍与村两委干部通力合作，通过包片包户方式，逐户开展工作，全力开展攻坚克难工作。

2024年，镇驻村队伍发挥能干能拼的干事创业精神，解决村两委人手不足的问题，协助推进象棋广场、上岳村旅游大道、武魁休闲中心、轻食餐饮集群、朱熹耕读园等重点运营项目的征地、建设各环节中的民事协调问题，加力提速上岳村乡村运营项目建设。

（小标题）共建共治，激发村民参与热情

佛冈县探索典型村共建共治共享模式，多途径引导村民自觉参与到典型村培育。在农房风貌提升工作中，创新实施“群众出材料，政府出帮工”模式，拓宽群众参与渠道。

在上岳古围村风貌保护中，以项目建设成效促进群众转变守旧思维，从被动参与转变为主动参与上岳古围村风貌提升工作中，配合完成拆除阻碍古村风貌的现代农房18栋，完成农房风貌品质提升85栋，上岳古村“山-水-田-村”的历史格局和景观风貌得以恢复。

文、图｜记者 梁辉森 通讯员 徐嘉炜 何文钦 蒋丽梅",梁辉森,2025/2/21 19:31,4640,2608,2025/2/21 19:21,"传统建筑,山峦,现代建筑",梁辉森,（清远佛冈新媒体）清远市佛冈县：以“五步工作法”推进典型村培育1,,b5c1c178b24fd93a7bec5a4b4793d55f.jpg,"岭南传统建筑群,古建筑,岭南历史事件",图片展示了一片岭南地区的传统建筑群，屋顶多为典型的岭南风格，瓦片整齐排列，部分屋顶装饰有独特的曲线造型。远处是连绵的山丘，山丘上覆盖着绿色植被，近处有田野和道路，环境宁静而开阔。天空呈现出淡蓝色，云层稀疏，整体氛围古朴而自然。,"{'status': 1, 'summary': '图片展示了一片岭南地区的传统建筑群，屋顶多为典型的岭南风格，瓦片整齐排列，部分屋顶装饰有独特的曲线造型。远处是连绵的山丘，山丘上覆盖着绿色植被，近处有田野和道路，环境宁静而开阔。天空呈现出淡蓝色，云层稀疏，整体氛围古朴而自然。', 'tag': '岭南传统建筑群', 'type': [{'古建筑': 0.65}, {'岭南历史事件': 0.2}, {'特色建筑': 0.1}, {'历史遗迹报道': 0.03}, {'旅游': 0.02}]}",,,,,,,,,,,,,,,,,,,
